  0.46755391E-07  0.15461840E-06 -0.57146019E-07
  0.86003244E-03 -0.87281396E-03  0.16976933E-03
  0.16802741E-02 -0.17050034E-02  0.33310303E-03
  0.24260669E-02 -0.24609480E-02  0.48420201E-03
  0.30714245E-02 -0.31143082E-02  0.61866013E-03
  0.36007200E-02 -0.36494523E-02  0.73369966E-03
  0.40084112E-02 -0.40610076E-02  0.82815689E-03
  0.42974540E-02 -0.43521064E-02  0.90222598E-03
  0.44770827E-02 -0.45320763E-02  0.95707125E-03
  0.45604809E-02 -0.46141107E-02  0.99441985E-03
  0.45626836E-02 -0.46132252E-02  0.10162185E-02
  0.44988976E-02 -0.45446426E-02  0.10243978E-02
  0.43833162E-02 -0.44226529E-02  0.10207502E-02
  0.42284198E-02 -0.42599287E-02  0.10069033E-02
  0.40446949E-02 -0.40672295E-02  0.98435468E-03
  0.38406722E-02 -0.38534057E-02  0.95453122E-03
  0.36231654E-02 -0.36255968E-02  0.91884216E-03
  0.33976015E-02 -0.33895236E-02  0.87870172E-03
  0.31683495E-02 -0.31497884E-02  0.83551166E-03
  0.29389812E-02 -0.29101239E-02  0.79060508E-03
  0.27124343E-02 -0.26735563E-02  0.74516412E-03
  0.24910774E-02 -0.24424849E-02  0.70013089E-03
  0.22767045E-02 -0.22186968E-02  0.65613391E-03
  0.20705022E-02 -0.20033575E-02  0.61344942E-03
  0.18730363E-02 -0.17970181E-02  0.57201023E-03
  0.16842957E-02 -0.15996720E-02  0.53146499E-03
  0.15038114E-02 -0.14108793E-02  0.49127980E-03
  0.13308457E-02 -0.12299512E-02  0.45086506E-03
  0.11646229E-02 -0.10561714E-02  0.40970475E-03
  0.10045591E-02 -0.88901092E-03  0.36746424E-03
  0.85043981E-03 -0.72829385E-03  0.32405722E-03
  0.70250681E-03 -0.57427435E-03  0.27966081E-03
  0.56142790E-03 -0.42760410E-03  0.23467870E-03
  0.42815173E-03 -0.28919104E-03  0.18966366E-03
  0.30367278E-03 -0.15997448E-03  0.14521881E-03
 -0.17707535E-02 -0.18820897E-02  0.21169825E-01
 -0.18886158E-02 -0.17873464E-02  0.21161142E-01
 -0.19987581E-02 -0.17042257E-02  0.21159216E-01
 -0.21027581E-02 -0.16316689E-02  0.21163751E-01
 -0.22028900E-02 -0.15680428E-02  0.21176027E-01
 -0.23018689E-02 -0.15113544E-02  0.21199148E-01
 -0.24024819E-02 -0.14595399E-02  0.21237970E-01
 -0.25071704E-02 -0.14107825E-02  0.21298718E-01
 -0.26176422E-02 -0.13638059E-02  0.21388312E-01
 -0.27345871E-02 -0.13180962E-02  0.21513524E-01
 -0.28575551E-02 -0.12740164E-02  0.21680086E-01
 -0.29850224E-02 -0.12327953E-02  0.21891907E-01
 -0.31146393E-02 -0.11963939E-02  0.22150551E-01
 -0.32436183E-02 -0.11672682E-02  0.22455083E-01
 -0.33691982E-02 -0.11480643E-02  0.22802343E-01
 -0.34891059E-02 -0.11412862E-02  0.23187622E-01
 -0.36019452E-02 -0.11489787E-02  0.23605675E-01
 -0.37074546E-02 -0.11724608E-02  0.24051899E-01
 -0.38066064E-02 -0.12121387E-02  0.24523501E-01
 -0.39015447E-02 -0.12674133E-02  0.25020451E-01
 -0.39953865E-02 -0.13366927E-02  0.25546046E-01
 -0.40919249E-02 -0.14175088E-02  0.26106958E-01
 -0.41952816E-02 -0.15067337E-02  0.26712736E-01
 -0.43095487E-02 -0.16008851E-02  0.27374811E-01
 -0.44384549E-02 -0.16965014E-02  0.28105145E-01
 -0.45850759E-02 -0.17905584E-02  0.28914747E-01
 -0.47516026E-02 -0.18808863E-02  0.29812310E-01
 -0.49391789E-02 -0.19665344E-02  0.30803218E-01
 -0.51478182E-02 -0.20480265E-02  0.31889135E-01
 -0.53764146E-02 -0.21274486E-02  0.33068293E-01
 -0.56228626E-02 -0.22083288E-02  0.34336487E-01
 -0.58842965E-02 -0.22952963E-02  0.35688652E-01
 -0.61574435E-02 -0.23935408E-02  0.37120800E-01
 -0.64390703E-02 -0.25081400E-02  0.38631982E-01
 -0.67264743E-02 -0.26433535E-02  0.40225923E-01
 -0.70179558E-02 -0.28020060E-02  0.41911999E-01
 -0.73131957E-02 -0.29850775E-02  0.43705263E-01
 -0.76134684E-02 -0.31915957E-02  0.45625419E-01
 -0.79216375E-02 -0.34188721E-02  0.47694741E-01
 -0.82419181E-02 -0.36630601E-02  0.49935158E-01
 -0.93060703E-03  0.53601240E-03  0.34125556E-03
 -0.96313788E-03  0.55151380E-03  0.29764355E-03
 -0.10020438E-02  0.57360611E-03  0.26003477E-03
 -0.10497903E-02  0.60491026E-03  0.23054717E-03
 -0.11078314E-02  0.64711188E-03  0.21014340E-03
 -0.11763347E-02  0.70070261E-03  0.19863163E-03
 -0.12540353E-02  0.76484003E-03  0.19485073E-03
 -0.13382421E-02  0.83734705E-03  0.19699117E-03
 -0.14250008E-02  0.91485345E-03  0.20298025E-03
 -0.15093958E-02  0.99306295E-03  0.21085175E-03
 -0.15859530E-02  0.10671123E-02  0.21902809E-03
 -0.16490913E-02  0.11319784E-02  0.22646535E-03
 -0.16935697E-02  0.11828849E-02  0.23264351E-03
 -0.17148774E-02  0.12156657E-02  0.23741929E-03
 -0.17095312E-02  0.12270483E-02  0.24078961E-03
 -0.16752579E-02  0.12148390E-02  0.24263376E-03
 -0.16110588E-02  0.11779995E-02  0.24250628E-03
 -0.15171671E-02  0.11166217E-02  0.23954091E-03
 -0.13949214E-02  0.10318156E-02  0.23249888E-03
 -0.12465808E-02  0.92553282E-03  0.21995970E-03
 -0.10751134E-02  0.80035318E-03  0.20061640E-03
 -0.88398361E-03  0.65926475E-03  0.17360848E-03
 -0.67696267E-03  0.50546471E-03  0.13881242E-03
 -0.45797934E-03  0.34220562E-03  0.97014979E-04
 -0.23101907E-03  0.17270157E-03  0.49918497E-04
 -0.71992902E-07  0.96913605E-07 -0.34524540E-07
  0.23087998E-03 -0.17251329E-03 -0.49988560E-04
  0.45785444E-03 -0.34203356E-03 -0.97088343E-04
  0.67685976E-03 -0.50531841E-03 -0.13889208E-03
  0.88390828E-03 -0.65915202E-03 -0.17369834E-03
  0.10750686E-02 -0.80027973E-03 -0.20072120E-03
  0.12465665E-02 -0.92550219E-03 -0.22008449E-03
  0.13949348E-02 -0.10318293E-02 -0.23264830E-03
  0.15172035E-02 -0.11166794E-02 -0.23971821E-03
  0.16111117E-02 -0.11780997E-02 -0.24271235E-03
  0.16753203E-02 -0.12149791E-02 -0.24286633E-03
  0.17095961E-02 -0.12272254E-02 -0.24104275E-03
  0.17149386E-02 -0.12158767E-02 -0.23768342E-03
  0.16936228E-02 -0.11831268E-02 -0.23290589E-03
  0.16491337E-02 -0.11322480E-02 -0.22671105E-03
  0.15859843E-02 -0.10674068E-02 -0.21924142E-03
  0.15094176E-02 -0.99337918E-03 -0.21101784E-03
  0.14250161E-02 -0.91518796E-03 -0.20308673E-03
  0.13382550E-02 -0.83769576E-03 -0.19702964E-03
  0.12540499E-02 -0.76519801E-03 -0.19481787E-03
  0.11763544E-02 -0.70106392E-03 -0.19852975E-03
  0.11078584E-02 -0.64746958E-03 -0.20998042E-03
  0.10498250E-02 -0.60525663E-03 -0.23033599E-03
  0.10020846E-02 -0.57393305E-03 -0.25979202E-03
  0.96318215E-03 -0.55181339E-03 -0.29738794E-03
  0.93065089E-03 -0.53627764E-03 -0.34100604E-03
  0.82419452E-02  0.36629010E-02 -0.49934995E-01
  0.79216599E-02  0.34187688E-02 -0.47694619E-01
  0.76134843E-02  0.31915425E-02 -0.45625339E-01
  0.73132040E-02  0.29850655E-02 -0.43705223E-01
  0.70179563E-02  0.28020249E-02 -0.41911991E-01
  0.67264680E-02  0.26433924E-02 -0.40225939E-01
  0.64390588E-02  0.25081889E-02 -0.38632009E-01
  0.61574289E-02  0.23935918E-02 -0.37120828E-01
  0.58842806E-02  0.22953438E-02 -0.35688669E-01
  0.56228465E-02  0.22083700E-02 -0.34336483E-01
  0.53763982E-02  0.21274830E-02 -0.33068261E-01
  0.51478004E-02  0.20480558E-02 -0.31889068E-01
  0.49391579E-02  0.19665613E-02 -0.30803115E-01
  0.47515764E-02  0.18809137E-02 -0.29812171E-01
  0.45850428E-02  0.17905891E-02 -0.28914578E-01
  0.44384146E-02  0.16965367E-02 -0.28104953E-01
  0.43095022E-02  0.16009250E-02 -0.27374607E-01
  0.41952319E-02  0.15067770E-02 -0.26712533E-01
  0.40918765E-02  0.14175531E-02 -0.26106770E-01
  0.39953445E-02  0.13367350E-02 -0.25545889E-01
  0.39015145E-02  0.12674510E-02 -0.25020338E-01
  0.38065923E-02  0.12121700E-02 -0.24523441E-01
  0.37074591E-02  0.11724856E-02 -0.24051898E-01
  0.36019681E-02  0.11489984E-02 -0.23605734E-01
  0.34891445E-02  0.11413042E-02 -0.23187736E-01
  0.33692473E-02  0.11480849E-02 -0.22802501E-01
  0.32436712E-02  0.11672966E-02 -0.22455273E-01
  0.31146886E-02  0.11964350E-02 -0.22150756E-01
  0.29850617E-02  0.12328529E-02 -0.21892112E-01
  0.28575795E-02  0.12740921E-02 -0.21680276E-01
  0.27345946E-02  0.13181895E-02 -0.21513686E-01
  0.26176337E-02  0.13639138E-02 -0.21388439E-01
  0.25071497E-02  0.14108996E-02 -0.21298807E-01
  0.24024543E-02  0.14596596E-02 -0.21238023E-01
  0.23018407E-02  0.15114695E-02 -0.21199169E-01
  0.22028664E-02  0.15681468E-02 -0.21176024E-01
  0.21027423E-02  0.16317568E-02 -0.21163730E-01
  0.19987500E-02  0.17042951E-02 -0.21159185E-01
  0.18886114E-02  0.17873979E-02 -0.21161105E-01
  0.17707453E-02  0.18821267E-02 -0.21169785E-01
 -0.30365429E-03  0.15997837E-03 -0.14515421E-03
 -0.42816258E-03  0.28918529E-03 -0.18958750E-03
 -0.56147728E-03  0.42759616E-03 -0.23459170E-03
 -0.70260118E-03  0.57427152E-03 -0.27956430E-03
 -0.85058158E-03  0.72830225E-03 -0.32395353E-03
 -0.10047456E-02  0.88903458E-03 -0.36735676E-03
 -0.11648464E-02  0.10562117E-02 -0.40959785E-03
 -0.13310932E-02  0.12300066E-02 -0.45076364E-03
 -0.15040665E-02  0.14109457E-02 -0.49118872E-03
 -0.16845395E-02  0.15997435E-02 -0.53138846E-03
 -0.18732499E-02  0.17970874E-02 -0.57195111E-03
 -0.20706685E-02  0.20034177E-02 -0.61340884E-03
 -0.22768104E-02  0.22187420E-02 -0.65611095E-03
 -0.24911150E-02  0.24425114E-02 -0.70012266E-03
 -0.27124020E-02  0.26735631E-02 -0.74516606E-03
 -0.29388836E-02  0.29101131E-02 -0.79061151E-03
 -0.31681969E-02  0.31497654E-02 -0.83551648E-03
 -0.33974085E-02  0.33894958E-02 -0.87869923E-03
 -0.36229491E-02  0.36255737E-02 -0.91882773E-03
 -0.38404502E-02  0.38533971E-02 -0.95450195E-03
 -0.40444833E-02  0.40672448E-02 -0.98430973E-03
 -0.42282311E-02  0.42599757E-02 -0.10068441E-02
 -0.43831588E-02  0.44227370E-02 -0.10206803E-02
 -0.44987745E-02  0.45447663E-02 -0.10243225E-02
 -0.45625933E-02  0.46133884E-02 -0.10161443E-02
 -0.45604178E-02  0.46143105E-02 -0.99435386E-03
 -0.44770382E-02  0.45323079E-02 -0.95702042E-03
 -0.42974186E-02  0.43523638E-02 -0.90219635E-03
 -0.40083757E-02  0.40612845E-02 -0.82815290E-03
 -0.36006770E-02  0.36497428E-02 -0.73372365E-03
 -0.30713691E-02  0.31146076E-02 -0.61871197E-03
 -0.24259976E-02  0.24612526E-02 -0.48427898E-03
 -0.16801923E-02  0.17053109E-02 -0.33320000E-03
 -0.85994198E-03  0.87312281E-03 -0.16987918E-03
  0.46755391E-07  0.15461840E-06 -0.57146019E-07
