  0.11543623E-06  0.14943000E-07  0.23400699E-06
 -0.37515271E-03  0.37512486E-03 -0.43551639E-03
 -0.75720177E-03  0.75699459E-03 -0.87468629E-03
 -0.11524647E-02  0.11520599E-02 -0.13205976E-02
 -0.15667648E-02  0.15661486E-02 -0.17764120E-02
 -0.20050663E-02  0.20042305E-02 -0.22450437E-02
 -0.24712798E-02  0.24702218E-02 -0.27290681E-02
 -0.29681327E-02  0.29668545E-02 -0.32306273E-02
 -0.34971074E-02  0.34956146E-02 -0.37513396E-02
 -0.40584477E-02  0.40567468E-02 -0.42922198E-02
 -0.46512237E-02  0.46493207E-02 -0.48536186E-02
 -0.52734445E-02  0.52713428E-02 -0.54351881E-02
 -0.59221997E-02  0.59198996E-02 -0.60358799E-02
 -0.65938133E-02  0.65913126E-02 -0.66539779E-02
 -0.72839900E-02  0.72812864E-02 -0.72871650E-02
 -0.79879410E-02  0.79850359E-02 -0.79326200E-02
 -0.87004794E-02  0.86973828E-02 -0.85871374E-02
 -0.94160852E-02  0.94128211E-02 -0.92472618E-02
 -0.10128947E-01  0.10125558E-01 -0.99094265E-02
 -0.10832994E-01  0.10829547E-01 -0.10570088E-01
 -0.11521941E-01  0.11518526E-01 -0.11225848E-01
 -0.12189359E-01  0.12186089E-01 -0.11873559E-01
 -0.12828784E-01  0.12825792E-01 -0.12510406E-01
 -0.13433881E-01  0.13431310E-01 -0.13133969E-01
 -0.13998631E-01  0.13996630E-01 -0.13742266E-01
 -0.14517555E-01  0.14516262E-01 -0.14333777E-01
 -0.14985907E-01  0.14985444E-01 -0.14907455E-01
 -0.15399843E-01  0.15400304E-01 -0.15462729E-01
 -0.15756511E-01  0.15757956E-01 -0.15999493E-01
 -0.16054055E-01  0.16056507E-01 -0.16518105E-01
 -0.16291518E-01  0.16294963E-01 -0.17019368E-01
 -0.16468677E-01  0.16473066E-01 -0.17504515E-01
 -0.16585807E-01  0.16591066E-01 -0.17975192E-01
 -0.16643444E-01  0.16649479E-01 -0.18433434E-01
 -0.16642167E-01  0.16648876E-01 -0.18881642E-01
 -0.16582455E-01  0.16589736E-01 -0.19322545E-01
 -0.16464637E-01  0.16472393E-01 -0.19759172E-01
 -0.16288950E-01  0.16297097E-01 -0.20194806E-01
 -0.16055697E-01  0.16064161E-01 -0.20632947E-01
 -0.15765471E-01  0.15774192E-01 -0.21077257E-01
 -0.15419415E-01  0.15428339E-01 -0.21531519E-01
 -0.15019452E-01  0.15028532E-01 -0.21999576E-01
 -0.14568455E-01  0.14577641E-01 -0.22485277E-01
 -0.14070302E-01  0.14079542E-01 -0.22992412E-01
 -0.13529809E-01  0.13539044E-01 -0.23524640E-01
 -0.12952535E-01  0.12961702E-01 -0.24085413E-01
 -0.12344482E-01  0.12353511E-01 -0.24677888E-01
 -0.11711734E-01  0.11720556E-01 -0.25304837E-01
 -0.11060088E-01  0.11068635E-01 -0.25968542E-01
 -0.10394732E-01  0.10402947E-01 -0.26670693E-01
 -0.97200259E-02  0.97278631E-02 -0.27412281E-01
 -0.90394147E-02  0.90468438E-02 -0.28193485E-01
 -0.83554828E-02  0.83624911E-02 -0.29013568E-01
 -0.76701433E-02  0.76767341E-02 -0.29870776E-01
 -0.69849157E-02  0.69911064E-02 -0.30762236E-01
 -0.63012426E-02  0.63070589E-02 -0.31683877E-01
 -0.56207803E-02  0.56262499E-02 -0.32630353E-01
 -0.49456107E-02  0.49507551E-02 -0.33594996E-01
 -0.42783340E-02  0.42831607E-02 -0.34569790E-01
 -0.36220310E-02  0.36265266E-02 -0.35545372E-01
 -0.29801091E-02  0.29842348E-02 -0.36511083E-01
 -0.26107221E-02  0.26384144E-02  0.21587565E-02
 -0.23199965E-02  0.23456308E-02  0.20586435E-02
 -0.20565926E-02  0.20802530E-02  0.19539362E-02
 -0.18201541E-02  0.18418946E-02  0.18457415E-02
 -0.16097741E-02  0.16296325E-02  0.17349477E-02
 -0.14240836E-02  0.14420955E-02  0.16223299E-02
