  0.00000000E+00  0.52789369E+01
  0.49991370E-02  0.52790503E+01
  0.99982740E-02  0.52793905E+01
  0.14997411E-01  0.52799574E+01
  0.19996548E-01  0.52807509E+01
  0.24995685E-01  0.52817708E+01
  0.29994822E-01  0.52830170E+01
  0.34993959E-01  0.52844890E+01
  0.39993096E-01  0.52861866E+01
  0.44992233E-01  0.52881095E+01
  0.49991370E-01  0.52902572E+01
  0.54990507E-01  0.52926292E+01
  0.59989644E-01  0.52952250E+01
  0.64988781E-01  0.52980441E+01
  0.69987918E-01  0.53010858E+01
  0.74987055E-01  0.53043495E+01
  0.79986192E-01  0.53078344E+01
  0.84985329E-01  0.53115398E+01
  0.89984466E-01  0.53154649E+01
  0.94983603E-01  0.53196087E+01
  0.99982740E-01  0.53239703E+01
  0.10498188E+00  0.53285489E+01
  0.10998101E+00  0.53333432E+01
  0.11498015E+00  0.53383523E+01
  0.11997929E+00  0.53435750E+01
  0.12497843E+00  0.53490100E+01
  0.12997756E+00  0.53546562E+01
  0.13497670E+00  0.53605121E+01
  0.13997584E+00  0.53665764E+01
  0.14497497E+00  0.53728476E+01
  0.14997411E+00  0.53793242E+01
  0.15497325E+00  0.53860045E+01
  0.15997238E+00  0.53928869E+01
  0.16497152E+00  0.53999696E+01
  0.16997066E+00  0.54072508E+01
  0.17496980E+00  0.54147285E+01
  0.17996893E+00  0.54224008E+01
  0.18496807E+00  0.54302656E+01
  0.18996721E+00  0.54383206E+01
  0.19496634E+00  0.54465635E+01
  0.19996548E+00  0.54549921E+01
  0.20496462E+00  0.54636036E+01
  0.20996375E+00  0.54723956E+01
  0.21496289E+00  0.54813653E+01
  0.21996203E+00  0.54905097E+01
  0.22496117E+00  0.54998260E+01
  0.22996030E+00  0.55093108E+01
  0.23495944E+00  0.55189609E+01
  0.23995858E+00  0.55287729E+01
  0.24495771E+00  0.55387429E+01
  0.24995685E+00  0.55488672E+01
  0.25495599E+00  0.55591417E+01
  0.25995513E+00  0.55695620E+01
  0.26495426E+00  0.55801237E+01
  0.26995340E+00  0.55908218E+01
  0.27495254E+00  0.56016512E+01
  0.27995167E+00  0.56126066E+01
  0.28495081E+00  0.56236821E+01
  0.28994995E+00  0.56348715E+01
  0.29494908E+00  0.56461682E+01
  0.29994822E+00  0.56575651E+01
  0.30494736E+00  0.56690547E+01
  0.30994650E+00  0.56806287E+01
  0.31494563E+00  0.56922784E+01
  0.31994477E+00  0.57039942E+01
  0.32494391E+00  0.57157660E+01
  0.32994304E+00  0.57275825E+01
  0.33494218E+00  0.57394318E+01
  0.33994132E+00  0.57513007E+01
