 -0.67642273E-06 -0.92164779E-07 -0.76172432E-06
 -0.26464305E-03 -0.11880279E-02  0.63407225E-02
 -0.52606921E-03 -0.23305901E-02  0.12321486E-01
 -0.78299997E-03 -0.33850530E-02  0.17617377E-01
 -0.10345452E-02 -0.43137647E-02  0.21973919E-01
 -0.12812732E-02 -0.50862355E-02  0.25232704E-01
 -0.15254495E-02 -0.56807282E-02  0.27348541E-01
 -0.17710868E-02 -0.60852452E-02  0.28395636E-01
 -0.20237879E-02 -0.62978517E-02  0.28562140E-01
 -0.22903795E-02 -0.63263251E-02  0.28133440E-01
 -0.25783575E-02 -0.61871717E-02  0.27465677E-01
 -0.28951816E-02 -0.59040950E-02  0.26951848E-01
 -0.32474774E-02 -0.55060391E-02  0.26983604E-01
 -0.36402187E-02 -0.50249601E-02  0.27912271E-01
 -0.40759719E-02 -0.44934936E-02  0.30012740E-01
 -0.45542836E-02 -0.39426879E-02  0.33453649E-01
 -0.50712893E-02 -0.33999655E-02  0.38276750E-01
 -0.56196023E-02 -0.28874509E-02  0.44387550E-01
 -0.61885187E-02 -0.24207722E-02  0.51558299E-01
 -0.67645483E-02 -0.20084057E-02  0.59443305E-01
 -0.73322459E-02 -0.16515878E-02  0.67605421E-01
 -0.78752884E-02 -0.13447774E-02  0.75551525E-01
 -0.83777144E-02 -0.10766102E-02  0.82773978E-01
 -0.88252238E-02 -0.83125056E-03  0.88794455E-01
 -0.92064208E-02 -0.59002213E-03  0.93206298E-01
 -0.95138861E-02 -0.33317998E-03  0.95711630E-01
 -0.97449731E-02 -0.41682829E-04  0.96149854E-01
 -0.99022444E-02  0.30117090E-03  0.94514941E-01
 -0.99934944E-02  0.70836323E-03  0.90959831E-01
 -0.10031341E-01  0.11881282E-02  0.85787379E-01
 -0.10032404E-01  0.17433395E-02  0.79428495E-01
 -0.10016132E-01  0.23713422E-02  0.72409169E-01
 -0.10003362E-01  0.30642240E-02  0.65309110E-01
 -0.10014729E-01  0.38094839E-02  0.58715404E-01
 -0.10069060E-01  0.45910293E-02  0.53175079E-01
 -0.10181882E-01  0.53904103E-02  0.49150535E-01
 -0.10364162E-01  0.61881836E-02  0.46981582E-01
 -0.10621410E-01  0.69652964E-02  0.46857260E-01
 -0.10953192E-01  0.77043803E-02  0.48799809E-01
 -0.11353124E-01  0.83908618E-02  0.52662112E-01
 -0.11809330E-01  0.90138114E-02  0.58138841E-01
 -0.12305339E-01  0.95664794E-02  0.64790370E-01
 -0.12821355E-01  0.10046493E-01  0.72077485E-01
 -0.13335773E-01  0.10455719E-01  0.79404032E-01
 -0.13826847E-01  0.10799814E-01  0.86164019E-01
 -0.14274358E-01  0.11087522E-01  0.91789340E-01
 -0.14661141E-01  0.11329787E-01  0.95794265E-01
 -0.14974374E-01  0.11538745E-01  0.97813161E-01
 -0.15206502E-01  0.11726701E-01  0.97628456E-01
 -0.15355733E-01  0.11905158E-01  0.95186723E-01
 -0.20206505E-01  0.26177053E-02  0.16059055E+00
 -0.20148786E-01  0.28024920E-02  0.15301244E+00
 -0.20033579E-01  0.30133400E-02  0.14397364E+00
 -0.19878454E-01  0.32520478E-02  0.13398128E+00
 -0.19702886E-01  0.35174585E-02  0.12360443E+00
 -0.19526716E-01  0.38057249E-02  0.11342994E+00
 -0.19368614E-01  0.41107624E-02  0.10401759E+00
 -0.19244666E-01  0.44248403E-02  0.95858190E-01
 -0.19167177E-01  0.47392558E-02  0.89337851E-01
 -0.19143813E-01  0.50450304E-02  0.84711143E-01
 -0.19177097E-01  0.53335735E-02  0.82085055E-01
 -0.19264326E-01  0.55972621E-02  0.81414818E-01
 -0.19397882E-01  0.58298971E-02  0.82511615E-01
 -0.19565905E-01  0.60270095E-02  0.85061311E-01
 -0.19753268E-01  0.61860035E-02  0.88652409E-01
 -0.19942758E-01  0.63061397E-02  0.92810795E-01
 -0.20116371E-01  0.63883710E-02  0.97038297E-01
 -0.20256611E-01  0.64350603E-02  0.10085190E+00
 -0.20347681E-01  0.64496109E-02  0.10382041E+00
 -0.20376488E-01  0.64360504E-02  0.10559578E+00
 -0.20333381E-01  0.63986070E-02  0.10593661E+00
 -0.20212569E-01  0.63413147E-02  0.10472228E+00
 -0.20012202E-01  0.62676799E-02  0.10195679E+00
 -0.19734125E-01  0.61804320E-02  0.97762371E-01
 -0.19383332E-01  0.60813735E-02  0.92363652E-01
 -0.18967176E-01  0.59713327E-02  0.86064070E-01
 -0.18494425E-01  0.58502139E-02  0.79216705E-01
 -0.17974238E-01  0.57171331E-02  0.72192158E-01
 -0.17415157E-01  0.55706163E-02  0.65346262E-01
 -0.16824210E-01  0.54088385E-02  0.58990375E-01
 -0.16206194E-01  0.52298760E-02  0.53366678E-01
 -0.15563204E-01  0.50319479E-02  0.48630450E-01
 -0.14894453E-01  0.48136237E-02  0.44840608E-01
 -0.14196377E-01  0.45739816E-02  0.41959109E-01
 -0.13463048E-01  0.43127064E-02  0.39858981E-01
 -0.12686813E-01  0.40301226E-02  0.38340054E-01
 -0.11859149E-01  0.37271674E-02  0.37150784E-01
 -0.10971619E-01  0.34053106E-02  0.36014085E-01
 -0.10016872E-01  0.30664367E-02  0.34654757E-01
 -0.89895759E-02  0.27127041E-02  0.32826023E-01
 -0.78872245E-02  0.23464002E-02  0.30332780E-01
 -0.67107180E-02  0.19698079E-02  0.27049520E-01
 -0.54646833E-02  0.15850984E-02  0.22931380E-01
 -0.41574913E-02  0.11942593E-02  0.18017394E-01
 -0.28009689E-02  0.79906445E-03  0.12425754E-01
 -0.14098238E-02  0.40108397E-03  0.63415970E-02
