  0.78831385E-07 -0.15848205E-06 -0.43266849E-06
  0.47458112E-03 -0.45729297E-03 -0.57306422E-04
  0.93567701E-03 -0.90114341E-03 -0.11205570E-03
  0.13709290E-02 -0.13193796E-02 -0.16290554E-03
  0.17696268E-02 -0.17014075E-02 -0.20868225E-03
  0.21233746E-02 -0.20389527E-02 -0.24896596E-03
  0.24264119E-02 -0.23263679E-02 -0.28410088E-03
  0.26756591E-02 -0.25606606E-02 -0.31506466E-03
  0.28705228E-02 -0.27412821E-02 -0.34322591E-03
  0.30125238E-02 -0.28697440E-02 -0.37003864E-03
  0.31048218E-02 -0.29491440E-02 -0.39673323E-03
  0.31517112E-02 -0.29836736E-02 -0.42406203E-03
  0.31581463E-02 -0.29781650E-02 -0.45214666E-03
  0.31293372E-02 -0.29377141E-02 -0.48045405E-03
  0.30704392E-02 -0.28673946E-02 -0.50790472E-03
  0.29863387E-02 -0.27720607E-02 -0.53309216E-03
  0.28815274E-02 -0.26562267E-02 -0.55457195E-03
  0.27600485E-02 -0.25240050E-02 -0.57116626E-03
  0.26254933E-02 -0.23790846E-02 -0.58222657E-03
  0.24810289E-02 -0.22247343E-02 -0.58780488E-03
  0.23294390E-02 -0.20638195E-02 -0.58870086E-03
  0.21731650E-02 -0.18988256E-02 -0.58637500E-03
  0.20143394E-02 -0.17318843E-02 -0.58274329E-03
  0.18548099E-02 -0.15648000E-02 -0.57989030E-03
  0.16961521E-02 -0.13990766E-02 -0.57975295E-03
  0.15396778E-02 -0.12359425E-02 -0.58383141E-03
  0.13864414E-02 -0.10763751E-02 -0.59297775E-03
  0.12372503E-02 -0.92112276E-03 -0.60729704E-03
  0.10926832E-02 -0.77072669E-03 -0.62617367E-03
  0.95311890E-03 -0.62554344E-03 -0.64841186E-03
  0.81877439E-03 -0.48577021E-03 -0.67245876E-03
  0.68975104E-03 -0.35147500E-03 -0.69666531E-03
  0.56608319E-03 -0.22263236E-03 -0.71953629E-03
  0.44778406E-03 -0.99163314E-04 -0.73992726E-03
  0.33488234E-03  0.19023690E-04 -0.75716082E-03
  0.22744464E-03  0.13199650E-03 -0.77105335E-03
  0.12558036E-03  0.23977367E-03 -0.78186249E-03
  0.29429077E-04  0.34231503E-03 -0.79018027E-03
 -0.60866587E-04  0.43953150E-03 -0.79680404E-03
 -0.14519649E-03  0.53131317E-03 -0.80261608E-03
 -0.22351900E-03  0.61757051E-03 -0.80849389E-03
 -0.29588911E-03  0.69828013E-03 -0.81525979E-03
 -0.36247198E-03  0.77352438E-03 -0.82366406E-03
 -0.42353794E-03  0.84351479E-03 -0.83438528E-03
 -0.47943955E-03  0.90859269E-03 -0.84802701E-03
 -0.53057544E-03  0.96920544E-03 -0.86509330E-03
 -0.57734908E-03  0.10258627E-02 -0.88593533E-03
 -0.62013244E-03  0.10790826E-02 -0.91067529E-03
 -0.65924369E-03  0.11293407E-02 -0.93912688E-03
 -0.69494488E-03  0.11770343E-02 -0.97074036E-03
 -0.72746085E-03  0.12224714E-02 -0.10046013E-02
 -0.75701482E-03  0.12658874E-02 -0.10395033E-02
 -0.78387144E-03  0.13074850E-02 -0.10741003E-02
 -0.80837531E-03  0.13474867E-02 -0.11071215E-02
 -0.83097280E-03  0.13861845E-02 -0.11376151E-02
 -0.85220885E-03  0.14239728E-02 -0.11651708E-02
 -0.87269590E-03  0.14613517E-02 -0.11900702E-02
 -0.89305917E-03  0.14988987E-02 -0.12133199E-02
 -0.91386921E-03  0.15372108E-02 -0.12365455E-02
 -0.93557646E-03  0.15768311E-02 -0.12617511E-02
 -0.95846338E-03  0.16181762E-02 -0.12909788E-02
  0.53068834E-03 -0.58826426E-03 -0.31592384E-03
  0.52512726E-03 -0.56949570E-03 -0.31021049E-03
  0.51409310E-03 -0.54580720E-03 -0.30514739E-03
  0.49798620E-03 -0.51764875E-03 -0.30040298E-03
  0.47716937E-03 -0.48542710E-03 -0.29549518E-03
  0.45190271E-03 -0.44943798E-03 -0.28990453E-03
  0.42231059E-03 -0.40983091E-03 -0.28319650E-03
  0.38838817E-03 -0.36661394E-03 -0.27512666E-03
  0.35004589E-03 -0.31969670E-03 -0.26570595E-03
  0.30718154E-03 -0.26896143E-03 -0.25521175E-03
  0.25976443E-03 -0.21434659E-03 -0.24414219E-03
  0.20791441E-03 -0.15592583E-03 -0.23312303E-03
  0.15196065E-03 -0.93967995E-04 -0.22278666E-03
  0.92471100E-04 -0.28969147E-04 -0.21364838E-03
  0.30249670E-04  0.38345567E-04 -0.20600555E-03
 -0.33694731E-04  0.10704596E-03 -0.19988009E-03
 -0.98198976E-04  0.17603840E-03 -0.19501575E-03
 -0.16200595E-03  0.24411527E-03 -0.19093003E-03
 -0.22382478E-03  0.31000390E-03 -0.18700964E-03
 -0.28238451E-03  0.37241039E-03 -0.18262991E-03
 -0.33647836E-03  0.43005726E-03 -0.17727406E-03
 -0.38499900E-03  0.48171750E-03 -0.17062889E-03
 -0.42696722E-03  0.52624886E-03 -0.16263885E-03
 -0.46155635E-03  0.56263122E-03 -0.15350864E-03
 -0.48811368E-03  0.59000774E-03 -0.14365501E-03
 -0.50617791E-03  0.60772651E-03 -0.13361794E-03
 -0.51548999E-03  0.61537716E-03 -0.12394888E-03
 -0.51599428E-03  0.61281499E-03 -0.11509745E-03
 -0.50782768E-03  0.60016682E-03 -0.10731809E-03
 -0.49129708E-03  0.57781523E-03 -0.10061362E-03
 -0.46684809E-03  0.54636280E-03 -0.94725882E-04
 -0.43503074E-03  0.50658180E-03 -0.89175013E-04
 -0.39646871E-03  0.45935815E-03 -0.83340021E-04
 -0.35183756E-03  0.40563876E-03 -0.76566397E-04
 -0.30185485E-03  0.34639005E-03 -0.68281829E-04
 -0.24728111E-03  0.28257132E-03 -0.58099948E-04
 -0.18892709E-03  0.21512297E-03 -0.45894228E-04
 -0.12766076E-03  0.14496585E-03 -0.31829369E-04
 -0.64407875E-04  0.73006557E-04 -0.16344734E-04
 -0.14220979E-06  0.14404447E-06 -0.92477158E-07
  0.64134491E-04 -0.72725226E-04  0.16159464E-04
  0.12741895E-03 -0.14470373E-03  0.31643478E-04
  0.18873306E-03 -0.21488959E-03  0.45708331E-04
  0.24714464E-03 -0.28237196E-03  0.57915980E-04
  0.30177814E-03 -0.34622540E-03  0.68103167E-04
  0.35181529E-03 -0.40550537E-03  0.76397652E-04
  0.39648902E-03 -0.45924970E-03  0.83186489E-04
  0.43507695E-03 -0.50649078E-03  0.89041859E-04
  0.46690086E-03 -0.54628216E-03  0.94617164E-04
  0.49133658E-03 -0.57773984E-03  0.10053131E-03
  0.50783554E-03 -0.60009431E-03  0.10726127E-03
  0.51595519E-03 -0.61274595E-03  0.11506183E-03
  0.51539291E-03 -0.61531483E-03  0.12392685E-03
  0.50601684E-03 -0.60767609E-03  0.13359905E-03
  0.48788814E-03 -0.58997548E-03  0.14362703E-03
  0.46127149E-03 -0.56262362E-03  0.15345899E-03
  0.42663362E-03 -0.52627189E-03  0.16255623E-03
  0.38463192E-03 -0.48177601E-03  0.17050486E-03
  0.33609655E-03 -0.43015446E-03  0.17710441E-03
  0.28200840E-03 -0.37254738E-03  0.18241551E-03
  0.22347426E-03 -0.31017916E-03  0.18675666E-03
  0.16169798E-03 -0.24432428E-03  0.19064961E-03
  0.97945393E-04 -0.17627350E-03  0.19472296E-03
  0.33500674E-04 -0.10729654E-03  0.19959252E-03
 -0.30386339E-04 -0.38598870E-04  0.20574166E-03
 -0.92559175E-04  0.28726658E-04  0.21342586E-03
 -0.15201378E-03  0.93748821E-04  0.22262093E-03
 -0.20794839E-03  0.15573942E-03  0.23302620E-03
 -0.25979415E-03  0.21419753E-03  0.24412232E-03
 -0.30721807E-03  0.26884832E-03  0.25527265E-03
 -0.35009452E-03  0.31961195E-03  0.26584720E-03
 -0.38844752E-03  0.36654481E-03  0.27534394E-03
 -0.42237320E-03  0.40976151E-03  0.28348193E-03
 -0.45195687E-03  0.44935206E-03  0.29024708E-03
 -0.47720164E-03  0.48531092E-03  0.29588100E-03
 -0.49798424E-03  0.51749362E-03  0.30081575E-03
 -0.51404800E-03  0.54561098E-03  0.30556865E-03
 -0.52503508E-03  0.56926302E-03  0.31062019E-03
 -0.53055047E-03  0.58800550E-03  0.31630111E-03
  0.95869247E-03 -0.16183226E-02  0.12914045E-02
  0.93578010E-03 -0.15769697E-02  0.12620933E-02
  0.91403817E-03 -0.15373299E-02  0.12367867E-02
  0.89318948E-03 -0.14989929E-02  0.12134492E-02
  0.87278896E-03 -0.14614218E-02  0.11900843E-02
  0.85227020E-03 -0.14240247E-02  0.11650747E-02
  0.83100989E-03 -0.13862271E-02  0.11374221E-02
  0.80839483E-03 -0.13475287E-02  0.11068523E-02
  0.78387691E-03 -0.13075324E-02  0.10737809E-02
  0.75700507E-03 -0.12659418E-02  0.10391630E-02
  0.72742977E-03 -0.12225298E-02  0.10042693E-02
  0.69488245E-03 -0.11770901E-02  0.97044312E-03
  0.65913815E-03 -0.11293858E-02  0.93888527E-03
  0.61997300E-03 -0.10791100E-02  0.91050268E-03
  0.57712859E-03 -0.10258687E-02  0.88583644E-03
  0.53029239E-03 -0.96919130E-03  0.86506424E-03
  0.47909900E-03 -0.90856456E-03  0.84805623E-03
  0.42315129E-03 -0.84348282E-03  0.83445547E-03
  0.36205560E-03 -0.77350063E-03  0.82375457E-03
  0.29546222E-03 -0.69827599E-03  0.81534929E-03
  0.22310124E-03 -0.61759422E-03  0.80856287E-03
  0.14480566E-03 -0.53136796E-03  0.80264888E-03
  0.60516831E-04 -0.43961467E-03  0.79679014E-03
 -0.29728278E-04 -0.34241808E-03  0.79011476E-03
 -0.12582450E-03 -0.23988345E-03  0.78174573E-03
 -0.22763375E-03 -0.13209693E-03  0.77088996E-03
 -0.33502006E-03 -0.19097759E-04  0.75695828E-03
 -0.44787628E-03  0.99131474E-04  0.73969437E-03
 -0.56613652E-03  0.22265578E-03  0.71928176E-03
 -0.68977115E-03  0.35156257E-03  0.69639679E-03
 -0.81876449E-03  0.48592568E-03  0.67218232E-03
 -0.95307839E-03  0.62576495E-03  0.64813211E-03
 -0.10926069E-02  0.77100656E-03  0.62589433E-03
 -0.12371284E-02  0.92144777E-03  0.60702178E-03
 -0.13862603E-02  0.10767273E-02  0.59271122E-03
 -0.15394222E-02  0.12363004E-02  0.58357998E-03
 -0.16958080E-02  0.13994174E-02  0.57952513E-03
 -0.18543685E-02  0.15651022E-02  0.57969664E-03
 -0.20138014E-02  0.17321305E-02  0.58259566E-03
 -0.21725437E-02  0.18990057E-02  0.58628540E-03
