 &plot nbnd=  34, nks=   271 /
            0.000000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.835  -30.571  -30.493   -7.423   -6.396
   -5.531   -5.522    4.281    4.285    5.473    5.984    6.016    8.450    8.459    8.517
    9.903   10.054   10.327   10.371   10.397   10.751   10.897   11.118   11.707   13.899
   14.225   16.855   17.039   18.255
            0.016667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.835  -30.571  -30.493   -7.422   -6.396
   -5.532   -5.523    4.283    4.287    5.475    5.985    6.017    8.446    8.457    8.513
    9.883   10.074   10.310   10.352   10.416   10.762   10.897   11.124   11.710   13.903
   14.224   16.853   17.038   18.253
            0.033333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.835  -30.571  -30.493   -7.419   -6.395
   -5.535   -5.525    4.289    4.294    5.481    5.985    6.018    8.434    8.452    8.503
    9.839   10.117   10.264   10.326   10.442   10.791   10.894   11.141   11.720   13.915
   14.218   16.849   17.035   18.247
            0.050000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.835  -30.571  -30.493   -7.414   -6.394
   -5.540   -5.529    4.300    4.305    5.490    5.987    6.021    8.413    8.443    8.486
    9.787   10.167   10.201   10.296   10.469   10.830   10.892   11.168   11.735   13.935
   14.210   16.842   17.029   18.237
            0.066667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.835  -30.571  -30.493   -7.407   -6.392
   -5.549   -5.533    4.313    4.320    5.502    5.988    6.024    8.384    8.431    8.463
    9.731   10.127   10.221   10.260   10.500   10.860   10.904   11.202   11.757   13.964
   14.199   16.833   17.021   18.222
            0.083333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.398   -6.390
   -5.559   -5.539    4.330    4.340    5.519    5.990    6.029    8.347    8.416    8.436
    9.673   10.046   10.220   10.276   10.534   10.860   10.947   11.240   11.784   13.999
   14.185   16.820   17.012   18.203
            0.100000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.387   -6.388
   -5.573   -5.545    4.351    4.365    5.539    5.993    6.034    8.301    8.399    8.403
    9.614    9.959   10.178   10.331   10.571   10.850   11.001   11.281   11.816   14.040
   14.170   16.805   17.000   18.179
            0.116667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.374   -6.385
   -5.589   -5.553    4.375    4.394    5.562    5.996    6.041    8.249    8.365    8.379
    9.555    9.867   10.136   10.387   10.612   10.837   11.057   11.322   11.852   14.079
   14.160   16.788   16.987   18.150
            0.133333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.360   -6.382
   -5.606   -5.561    4.402    4.427    5.590    5.999    6.048    8.192    8.322    8.357
    9.494    9.771   10.095   10.444   10.655   10.821   11.115   11.363   11.892   14.091
   14.183   16.769   16.971   18.117
            0.150000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.343   -6.379
   -5.626   -5.570    4.433    4.463    5.621    6.003    6.056    8.130    8.274    8.334
    9.434    9.671   10.057   10.500   10.699   10.803   11.173   11.402   11.935   14.073
   14.239   16.747   16.955   18.079
            0.166667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.135  -30.836  -30.571  -30.493   -7.325   -6.376
   -5.647   -5.580    4.466    4.503    5.656    6.007    6.065    8.064    8.220    8.310
    9.374    9.567   10.023   10.556   10.740   10.788   11.231   11.440   11.980   14.046
   14.308   16.723   16.937   18.037
            0.183333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.837  -30.571  -30.493   -7.305   -6.373
   -5.670   -5.591    4.503    4.547    5.694    6.011    6.074    7.994    8.162    8.285
    9.315    9.461    9.993   10.613   10.748   10.803   11.290   11.475   12.028   14.015
   14.385   16.698   16.918   17.991
            0.200000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.837  -30.571  -30.493   -7.283   -6.370
   -5.693   -5.603    4.543    4.593    5.736    6.015    6.084    7.923    8.099    8.260
    9.255    9.351    9.967   10.668   10.728   10.845   11.348   11.507   12.076   13.980
   14.468   16.671   16.897   17.940
            0.216667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.837  -30.571  -30.493   -7.260   -6.368
   -5.718   -5.616    4.586    4.642    5.783    6.020    6.095    7.850    8.032    8.234
    9.197    9.239    9.946   10.702   10.723   10.889   11.408   11.537   12.126   13.943
   14.556   16.643   16.876   17.885
            0.233333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.837  -30.571  -30.493   -7.234   -6.367
   -5.743   -5.629    4.631    4.693    5.833    6.025    6.106    7.775    7.962    8.209
    9.125    9.140    9.929   10.674   10.777   10.934   11.467   11.563   12.176   13.905
   14.649   16.614   16.855   17.827
            0.250000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.837  -30.571  -30.493   -7.208   -6.367
   -5.767   -5.643    4.678    4.746    5.886    6.030    6.117    7.700    7.889    8.184
    9.010    9.084    9.917   10.645   10.830   10.977   11.526   11.587   12.226   13.864
   14.746   16.584   16.833   17.764
            0.266667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.134  -30.838  -30.571  -30.493   -7.179   -6.368
   -5.792   -5.657    4.727    4.801    5.944    6.035    6.129    7.624    7.814    8.161
    8.893    9.030    9.909   10.613   10.882   11.019   11.584   11.609   12.275   13.823
   14.847   16.554   16.811   17.697
            0.283333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.838  -30.571  -30.494   -7.150   -6.371
   -5.815   -5.672    4.778    4.857    6.005    6.040    6.140    7.548    7.738    8.138
    8.774    8.978    9.905   10.581   10.932   11.060   11.626   11.644   12.323   13.780
   14.951   16.524   16.788   17.626
            0.300000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.838  -30.571  -30.494   -7.119   -6.376
   -5.836   -5.687    4.830    4.913    6.045    6.070    6.151    7.473    7.661    8.116
    8.655    8.927    9.905   10.548   10.979   11.099   11.642   11.701   12.369   13.737
   15.057   16.495   16.767   17.552
            0.316667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.838  -30.571  -30.494   -7.086   -6.385
   -5.855   -5.703    4.883    4.970    6.049    6.139    6.163    7.399    7.586    8.096
    8.536    8.880    9.909   10.513   11.025   11.135   11.655   11.757   12.413   13.694
   15.165   16.466   16.745   17.475
            0.333333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.839  -30.571  -30.494   -7.053   -6.396
   -5.872   -5.719    4.936    5.026    6.054    6.173    6.211    7.326    7.512    8.078
    8.416    8.835    9.916   10.478   11.067   11.170   11.666   11.812   12.455   13.651
   15.275   16.438   16.725   17.394
            0.350000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.839  -30.571  -30.494   -7.018   -6.411
   -5.885   -5.735    4.988    5.082    6.059    6.184    6.286    7.255    7.441    8.061
    8.296    8.793    9.926   10.443   11.107   11.203   11.675   11.864   12.495   13.609
   15.386   16.412   16.705   17.309
            0.366667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.839  -30.571  -30.494   -6.982   -6.429
   -5.895   -5.751    5.039    5.135    6.063    6.193    6.364    7.187    7.373    8.046
    8.178    8.754    9.940   10.407   11.144   11.233   11.682   11.914   12.531   13.568
   15.498   16.387   16.687   17.222
            0.383333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.133  -30.839  -30.571  -30.494   -6.946   -6.451
   -5.902   -5.767    5.088    5.187    6.067    6.202    6.444    7.124    7.310    8.033
    8.061    8.719    9.956   10.371   11.177   11.261   11.686   11.961   12.564   13.530
   15.611   16.365   16.670   17.132
            0.400000  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.132  -30.839  -30.571  -30.494   -6.908   -6.476
   -5.905   -5.783    5.134    5.235    6.070    6.210    6.525    7.065    7.253    7.945
    8.021    8.687    9.975   10.335   11.206   11.286   11.690   12.004   12.593   13.494
   15.723   16.344   16.655   17.040
            0.416667  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.132  -30.839  -30.571  -30.494   -6.871   -6.505
   -5.905   -5.798    5.175    5.279    6.073    6.217    6.606    7.015    7.202    7.833
    8.012    8.660    9.996   10.299   11.231   11.307   11.692   12.042   12.618   13.461
   15.834   16.327   16.642   16.945
            0.433333  0.000000  0.000000
  -61.436  -60.695  -31.872  -31.227  -31.132  -30.839  -30.571  -30.494   -6.832   -6.536
   -5.902   -5.814    5.211    5.317    6.076    6.223    6.682    6.977    7.159    7.725
    8.004    8.638   10.019   10.264   11.252   11.326   11.693   12.075   12.638   13.433
   15.944   16.312   16.631   16.849
            0.450000  0.000000  0.000000
