  0.22832850E-01  0.21388462E-02  0.30769277E-03 -0.10639263E-01
  0.23524755E-01  0.22003108E-02  0.32197300E-03 -0.10960860E-01
  0.24216660E-01  0.22614770E-02  0.33666933E-03 -0.11282391E-01
  0.24908564E-01  0.23223366E-02  0.35178998E-03 -0.11603855E-01
  0.25600469E-01  0.23828814E-02  0.36734287E-03 -0.11925254E-01
  0.26292373E-01  0.24431030E-02  0.38333555E-03 -0.12246585E-01
  0.26984278E-01  0.25029935E-02  0.39977527E-03 -0.12567850E-01
  0.27676182E-01  0.25625446E-02  0.41666891E-03 -0.12889048E-01
  0.28368087E-01  0.26217482E-02  0.43402302E-03 -0.13210178E-01
  0.29059992E-01  0.26805964E-02  0.45184378E-03 -0.13531242E-01
  0.29751896E-01  0.27390812E-02  0.47013702E-03 -0.13852239E-01
  0.30443801E-01  0.27971947E-02  0.48890821E-03 -0.14173170E-01
  0.31135705E-01  0.28549288E-02  0.50816245E-03 -0.14494035E-01
  0.31827610E-01  0.29122759E-02  0.52790446E-03 -0.14814835E-01
  0.32519514E-01  0.29692282E-02  0.54813859E-03 -0.15135571E-01
  0.33211419E-01  0.30257778E-02  0.56886882E-03 -0.15456243E-01
  0.33903323E-01  0.30819172E-02  0.59009874E-03 -0.15776852E-01
  0.34595228E-01  0.31376387E-02  0.61183155E-03 -0.16097400E-01
  0.35287133E-01  0.31929347E-02  0.63407008E-03 -0.16417887E-01
  0.35979037E-01  0.32477977E-02  0.65681676E-03 -0.16738315E-01
  0.36670942E-01  0.33022203E-02  0.68007363E-03 -0.17058685E-01
  0.37362846E-01  0.33561950E-02  0.70384233E-03 -0.17378998E-01
  0.38054751E-01  0.34097146E-02  0.72812413E-03 -0.17699257E-01
  0.38746655E-01  0.34627716E-02  0.75291987E-03 -0.18019463E-01
  0.39438560E-01  0.35153590E-02  0.77823002E-03 -0.18339617E-01
  0.40130464E-01  0.35674694E-02  0.80405466E-03 -0.18659722E-01
  0.40822369E-01  0.36190959E-02  0.83039345E-03 -0.18979779E-01
  0.41514274E-01  0.36702313E-02  0.85724567E-03 -0.19299791E-01
  0.42206178E-01  0.37208686E-02  0.88461020E-03 -0.19619760E-01
  0.42898083E-01  0.37710011E-02  0.91248553E-03 -0.19939688E-01
  0.43589987E-01  0.38206217E-02  0.94086975E-03 -0.20259578E-01
  0.44281892E-01  0.38697237E-02  0.96976057E-03 -0.20579431E-01
  0.44973796E-01  0.39183003E-02  0.99915529E-03 -0.20899250E-01
  0.45665701E-01  0.39663450E-02  0.10290508E-02 -0.21219039E-01
  0.46357606E-01  0.40138510E-02  0.10594438E-02 -0.21538799E-01
  0.47049510E-01  0.40608120E-02  0.10903302E-02 -0.21858534E-01
  0.47741415E-01  0.41072213E-02  0.11217060E-02 -0.22178246E-01
  0.48433319E-01  0.41530727E-02  0.11535664E-02 -0.22497938E-01
  0.49125224E-01  0.41983597E-02  0.11859066E-02 -0.22817613E-01
  0.49817128E-01  0.42430761E-02  0.12187212E-02 -0.23137273E-01
  0.50509033E-01  0.42872159E-02  0.12520045E-02 -0.23456923E-01
  0.51200937E-01  0.43307727E-02  0.12857505E-02 -0.23776565E-01
  0.51892842E-01  0.43737407E-02  0.13199526E-02 -0.24096202E-01
  0.52584747E-01  0.44161138E-02  0.13546042E-02 -0.24415838E-01
  0.53276651E-01  0.44578861E-02  0.13896981E-02 -0.24735475E-01
  0.53968556E-01  0.44990519E-02  0.14252269E-02 -0.25055117E-01
  0.54660460E-01  0.45396053E-02  0.14611827E-02 -0.25374767E-01
  0.55352365E-01  0.45795408E-02  0.14975576E-02 -0.25694429E-01
  0.56044269E-01  0.46188527E-02  0.15343429E-02 -0.26014105E-01
  0.56736174E-01  0.46575355E-02  0.15715301E-02 -0.26333799E-01
  0.57428078E-01  0.46955838E-02  0.16091100E-02 -0.26653514E-01
  0.58119983E-01  0.47329923E-02  0.16470733E-02 -0.26973254E-01
  0.58811888E-01  0.47697556E-02  0.16854104E-02 -0.27293021E-01
