  0.00000000E+00 -0.76648581E-06 -0.89573640E-06 -0.92768525E-06
  0.69190456E-03  0.53362896E-04  0.57176932E-05 -0.23245014E-03
  0.11900758E+00  0.44624552E-02  0.37779321E-02 -0.44098780E-01
  0.11969949E+00  0.44370744E-02  0.38000946E-02 -0.44394336E-01
  0.12039139E+00  0.44109809E-02  0.38219706E-02 -0.44689910E-01
  0.12108330E+00  0.43841770E-02  0.38435604E-02 -0.44985477E-01
  0.12177520E+00  0.43566654E-02  0.38648648E-02 -0.45281012E-01
  0.12246711E+00  0.43284490E-02  0.38858848E-02 -0.45576489E-01
  0.12315901E+00  0.42995308E-02  0.39066217E-02 -0.45871883E-01
  0.12385092E+00  0.42699138E-02  0.39270770E-02 -0.46167168E-01
  0.12454282E+00  0.42396013E-02  0.39472526E-02 -0.46462316E-01
  0.12523473E+00  0.42085968E-02  0.39671505E-02 -0.46757300E-01
  0.12592663E+00  0.41769037E-02  0.39867731E-02 -0.47052093E-01
  0.12661853E+00  0.41445259E-02  0.40061230E-02 -0.47346668E-01
  0.12731044E+00  0.41114672E-02  0.40252032E-02 -0.47640996E-01
  0.12800234E+00  0.40777315E-02  0.40440167E-02 -0.47935049E-01
  0.12869425E+00  0.40433230E-02  0.40625671E-02 -0.48228798E-01
  0.12938615E+00  0.40082461E-02  0.40808580E-02 -0.48522215E-01
  0.13007806E+00  0.39725051E-02  0.40988934E-02 -0.48815269E-01
  0.13076996E+00  0.39361046E-02  0.41166775E-02 -0.49107932E-01
  0.13146187E+00  0.38990495E-02  0.41342147E-02 -0.49400173E-01
  0.13215377E+00  0.38613444E-02  0.41515097E-02 -0.49691962E-01
  0.13284568E+00  0.38229945E-02  0.41685676E-02 -0.49983269E-01
  0.13353758E+00  0.37840049E-02  0.41853934E-02 -0.50274063E-01
  0.13422948E+00  0.37443809E-02  0.42019928E-02 -0.50564314E-01
  0.13492139E+00  0.37041280E-02  0.42183713E-02 -0.50853990E-01
  0.13561329E+00  0.36632517E-02  0.42345349E-02 -0.51143059E-01
  0.13630520E+00  0.36217576E-02  0.42504897E-02 -0.51431491E-01
  0.13699710E+00  0.35796518E-02  0.42662420E-02 -0.51719253E-01
  0.13768901E+00  0.35369400E-02  0.42817985E-02 -0.52006314E-01
  0.13838091E+00  0.34936285E-02  0.42971660E-02 -0.52292641E-01
  0.13907282E+00  0.34497235E-02  0.43123515E-02 -0.52578202E-01
  0.13976472E+00  0.34052313E-02  0.43273621E-02 -0.52862965E-01
  0.14045663E+00  0.33601584E-02  0.43422054E-02 -0.53146897E-01
  0.14114853E+00  0.33145115E-02  0.43568888E-02 -0.53429965E-01
  0.14184043E+00  0.32682973E-02  0.43714201E-02 -0.53712137E-01
  0.14253234E+00  0.32215227E-02  0.43858075E-02 -0.53993379E-01
  0.14322424E+00  0.31741946E-02  0.44000588E-02 -0.54273659E-01
  0.14391615E+00  0.31263202E-02  0.44141826E-02 -0.54552943E-01
  0.14460805E+00  0.30779066E-02  0.44281871E-02 -0.54831198E-01
  0.14529996E+00  0.30289612E-02  0.44420811E-02 -0.55108391E-01
  0.14599186E+00  0.29794914E-02  0.44558732E-02 -0.55384489E-01
  0.14668377E+00  0.29295048E-02  0.44695725E-02 -0.55659457E-01
  0.14737567E+00  0.28790090E-02  0.44831878E-02 -0.55933263E-01
  0.14806758E+00  0.28280118E-02  0.44967283E-02 -0.56205874E-01
  0.14875948E+00  0.27765210E-02  0.45102033E-02 -0.56477255E-01
  0.14945138E+00  0.27245447E-02  0.45236221E-02 -0.56747373E-01
  0.15014329E+00  0.26720907E-02  0.45369942E-02 -0.57016196E-01
  0.15083519E+00  0.26191673E-02  0.45503291E-02 -0.57283689E-01
  0.15152710E+00  0.25657827E-02  0.45636365E-02 -0.57549819E-01
  0.15221900E+00  0.25119453E-02  0.45769261E-02 -0.57814553E-01
  0.15291091E+00  0.24576633E-02  0.45902075E-02 -0.58077858E-01
  0.15360281E+00  0.24029454E-02  0.46034907E-02 -0.58339700E-01
  0.15429472E+00  0.23478000E-02  0.46167855E-02 -0.58600047E-01
  0.15498662E+00  0.22922358E-02  0.46301018E-02 -0.58858865E-01
  0.15567853E+00  0.22362615E-02  0.46434495E-02 -0.59116122E-01
